document_id,main_category,sub_category
04192,cond-mat,mtrl-sci
02036,math,AP
09185,stat,ML
02874,physics,soc-ph
04588,physics,flu-dyn
03581,cond-mat,soft
10546,cs,NE
07031,cond-mat,str-el
09080,hep-ph,
02878,physics,acc-ph
08481,astro-ph,GA
03681,q-bio,QM
06307,math,AP
09941,math-ph,
10214,cs,RO
08542,gr-qc,
09189,cs,PL
02499,quant-ph,
04164,nucl-ex,
05820,cond-mat,str-el
02550,q-bio,PE
02571,cs,PL
06071,math,RT
05288,physics,acc-ph
06434,cs,CV
08521,astro-ph,GA
03026,cond-mat,stat-mech
10169,astro-ph,HE
00933,cs,CR
00305,cond-mat,mes-hall
02676,cond-mat,stat-mech
10163,astro-ph,EP
08834,math,RT
03711,nucl-ex,
09350,eess,SP
00714,cs,IT
01226,astro-ph,CO
09528,q-bio,TO
00554,cs,CL
09824,nucl-th,
06759,math,AT
03411,hep-th,
03963,astro-ph,HE
03910,cs,CV
00630,math,GN
02326,cond-mat,str-el
00957,math,AP
08474,physics,data-an
03286,quant-ph,
07594,quant-ph,
00874,cond-mat,str-el
06057,physics,hist-ph
10062,math,AP
01355,astro-ph,GA
01755,physics,chem-ph
01340,math,NA
00324,math,CO
01169,physics,ins-det
05722,math,GT
03699,physics,flu-dyn
08041,cond-mat,mtrl-sci
03772,hep-ph,
02173,math,CA
02888,cs,IT
05006,math,CA
09107,hep-th,
06424,math,FA
08712,stat,ML
02782,cs,IT
02437,quant-ph,
07091,hep-ph,
02587,math,PR
01937,cs,IR
00513,math,ST
02251,cs,CV
07650,cs,NE
07350,astro-ph,HE
06723,cond-mat,mes-hall
05928,math,NT
01115,physics,acc-ph
01986,hep-th,
06008,math,AP
04586,physics,comp-ph
10265,quant-ph,
03755,cond-mat,mes-hall
08229,math,AG
02579,hep-ph,
06504,cs,CV
03684,hep-th,
03224,cond-mat,stat-mech
03115,cond-mat,mes-hall
08526,nlin,PS
10127,physics,flu-dyn
02964,math,PR
08231,math,CO
06301,math,GT
09535,cs,CR
08728,math,NT
08208,gr-qc,
06531,gr-qc,
00527,cs,CE
02459,physics,gen-ph
08253,hep-th,
00599,cond-mat,mtrl-sci
10490,cs,PL
03119,physics,hist-ph
06713,astro-ph,HE
06506,astro-ph,HE
03186,math,OC
04694,math,AP
02103,math,FA
10407,physics,ins-det
03327,cs,SI
09022,math,FA
02684,cs,CV
07759,cs,CR
06807,cs,CL
06223,astro-ph,SR
06585,math,CO
09472,cs,CV
08000,math,AP
05208,cs,DL
02730,cs,CV
01438,math,LO
08387,hep-th,
09920,gr-qc,
07619,math,FA
00662,hep-ph,
08794,math,PR
04395,physics,optics
07556,math,GT
00536,hep-ph,
10109,cs,CV
08615,nucl-th,
03539,stat,ME
05308,math,CA
09452,quant-ph,
07655,physics,flu-dyn
04021,math-ph,
01470,physics,chem-ph
06549,gr-qc,
05192,hep-ph,
09133,math,GR
05495,cond-mat,soft
01519,cond-mat,str-el
07216,math,OC
06020,astro-ph,HE
04645,math,PR
02000,astro-ph,HE
04267,cs,CY
01472,nucl-th,
05138,gr-qc,
10008,physics,gen-ph
10114,math,AP
00848,cond-mat,mes-hall
10228,cs,DC
03866,astro-ph,GA
10278,cond-mat,str-el
06043,cs,CY
03142,math,OA
05081,math,AP
00390,cs,NI
10395,stat,ML
07659,cond-mat,stat-mech
02468,physics,flu-dyn
04220,nlin,PS
03973,nlin,AO
07181,math,RT
05202,cs,CC
05304,cond-mat,mtrl-sci
07933,math,NA
07752,hep-th,
08849,hep-ph,
08036,gr-qc,
09006,hep-th,
08608,math,FA
09229,cs,SI
05347,math,NA
09880,math,RT
10375,physics,chem-ph
01780,math,OC
04864,astro-ph,GA
10565,physics,acc-ph
02842,math,NA
05132,cs,RO
01614,astro-ph,HE
08967,cs,CC
01103,math,NA
05576,math,PR
01209,gr-qc,
02161,math,PR
06189,astro-ph,GA
09678,eess,SP
03925,math,NT
08400,math,AP
04514,cond-mat,stat-mech
02012,math,GR
09772,physics,app-ph
07929,physics,optics
03858,astro-ph,HE
04009,math,DS
03844,cs,IR
05984,eess,SP
08178,math,RT
06517,math,AP
05442,astro-ph,GA
08774,math,DS
03692,quant-ph,
07508,quant-ph,
10462,astro-ph,IM
03211,physics,flu-dyn
01174,cs,DC
00142,cond-mat,str-el
02823,nucl-ex,
03232,math,RT
06813,math,AP
00838,math,NT
09370,hep-ph,
05750,physics,app-ph
10047,stat,ME
09465,cs,SI
05301,physics,soc-ph
03439,cond-mat,mes-hall
00647,math,OC
10202,cs,RO
05409,q-fin,RM
07368,astro-ph,GA
03764,physics,optics
05944,cs,CV
03827,cond-mat,supr-con
01020,hep-ph,
02139,cond-mat,mes-hall
04817,math,NT
09630,gr-qc,
09223,cs,IT
02576,hep-ph,
00583,math,OC
00353,math,RT
03661,cond-mat,soft
05853,cs,SI
00040,astro-ph,HE
05039,cs,LG
00341,math,AP
04411,nucl-th,
04949,astro-ph,EP
10570,math,FA
05713,quant-ph,
04843,math-ph,
01403,physics,gen-ph
03494,cs,IT
06533,stat,ME
04251,astro-ph,CO
03689,cond-mat,mtrl-sci
00725,cs,DL
05799,math,FA
09884,math,ST
01273,cond-mat,mtrl-sci
07405,math,AG
04743,astro-ph,SR
03152,math-ph,
06164,astro-ph,HE
02488,nucl-th,
07925,math-ph,
01745,cond-mat,mes-hall
01696,math,ST
03264,math,FA
04861,astro-ph,IM
04376,cond-mat,mes-hall
01074,math,CO
07379,cs,CR
01267,stat,ME
07723,hep-ph,
07234,astro-ph,GA
05940,cs,SE
01434,quant-ph,
03639,astro-ph,CO
01603,eess,SP
02651,cs,DC
02609,cs,NI
07513,cs,IT
06162,math,GR
01129,hep-th,
04179,cs,DC
01927,physics,chem-ph
02351,cs,IT
01825,cs,CL
08414,quant-ph,
08032,math,CA
02818,cs,IT
03170,physics,acc-ph
00313,cs,DS
09933,math,AP
02387,cs,LO
09954,physics,flu-dyn
03682,math,PR
02052,hep-ex,
07456,cs,DS
00511,math,DG
05589,math,OC
05900,quant-ph,
10221,physics,app-ph
06319,math,ST
02446,math,PR
01445,cond-mat,str-el
05026,physics,ins-det
00805,cond-mat,stat-mech
09489,astro-ph,HE
04568,astro-ph,GA
02512,stat,ME
06410,math,DG
00412,astro-ph,EP
04168,cond-mat,stat-mech
03132,stat,ME
07639,physics,optics
08866,math,AP
05158,math,GR
04631,q-bio,NC
10277,cs,DC
02439,cs,CV
04092,physics,plasm-ph
04064,cs,IT
06245,math,AG
07457,astro-ph,SR
00465,math,GT
00850,cond-mat,soft
07077,nucl-th,
04607,cs,CC
08921,math,OC
09531,math,CV
03662,math,CV
06829,astro-ph,CO
07393,math,FA
04297,cs,SY
10593,quant-ph,
03335,astro-ph,HE
09202,hep-ph,
05492,physics,flu-dyn
08802,quant-ph,
01456,cs,CR
09859,cs,CV
10181,math,NA
01444,cs,CV
07834,astro-ph,IM
06769,cs,CV
09558,physics,app-ph
10320,nlin,SI
09326,math,ST
05544,cs,SD
10281,cs,CV
02216,cs,PL
06586,cond-mat,quant-gas
07341,physics,optics
09719,astro-ph,CO
07480,math,AT
07577,astro-ph,CO
05562,math,NT
01374,cond-mat,stat-mech
08531,math,NA
03270,physics,app-ph
03365,cs,DM
05449,cs,CV
04556,cs,IT
03381,math,NA
09985,cs,DL
03345,math,ST
05532,cs,IR
00604,astro-ph,CO
02150,cs,RO
04535,physics,soc-ph
07845,physics,plasm-ph
01499,astro-ph,GA
10367,hep-th,
07286,physics,atom-ph
03510,astro-ph,EP
08038,cond-mat,soft
02783,eess,SP
00023,math,DS
07796,math,PR
05748,math,LO
06536,gr-qc,
03508,quant-ph,
00135,cond-mat,quant-gas
02871,math,PR
03145,cs,CV
03822,math,QA
02498,hep-th,
08451,cs,LO
04886,cs,DC
05856,cs,SI
09232,physics,med-ph
07694,physics,space-ph
03752,math,AG
09529,cond-mat,mes-hall
06356,math,OC
02528,math,AP
08827,nucl-ex,
02552,cond-mat,soft
09693,astro-ph,GA
05072,astro-ph,EP
07863,cs,SI
06077,q-fin,CP
06591,physics,plasm-ph
05600,astro-ph,SR
10429,math,DG
04135,physics,optics
00414,physics,optics
04756,stat,AP
07397,cs,CR
00634,cs,CV
04248,hep-th,
02667,nucl-ex,
04369,math,ST
07275,math,DS
03691,cs,ET
06292,astro-ph,HE
00817,astro-ph,HE
08653,quant-ph,
00022,physics,ed-ph
00046,physics,comp-ph
07266,astro-ph,GA
07495,cs,CL
08504,cond-mat,mes-hall
01222,cond-mat,mtrl-sci
01998,math,GN
01860,math,AP
09079,cs,IR
06652,physics,flu-dyn
02980,astro-ph,CO
00150,math,DS
04503,cs,LG
06386,math,GT
08727,cond-mat,mtrl-sci
00283,cs,LG
03839,math,FA
09910,hep-th,
10283,cond-mat,mes-hall
02410,math,LO
05406,math,GR
07937,cs,DM
09056,cs,CV
06740,cs,MA
05479,cs,MA
05210,cs,IT
02226,cs,CC
03777,math,AP
06370,math,SG
00254,cs,CL
03406,cs,IR
05897,quant-ph,
00902,quant-ph,
07924,math,NT
04274,astro-ph,SR
02397,physics,app-ph
02598,cs,FL
03350,hep-ex,
02977,cs,CE
02333,math,AP
05608,math,CO
01610,math,NA
05790,physics,app-ph
07298,cond-mat,mes-hall
00641,physics,soc-ph
02017,math,DG
03427,math,DS
10505,cs,SY
01297,math,CA
00240,math,CO
02319,physics,plasm-ph
08226,hep-ph,
04666,math,AP
01558,q-bio,QM
09559,cond-mat,supr-con
02790,cs,DS
03544,nucl-ex,
00347,math,DG
02013,math-ph,
05966,math,GN
03220,hep-th,
01580,cond-mat,soft
00994,quant-ph,
10207,cs,DB
03513,cs,DC
06582,quant-ph,
02225,cs,CV
03413,math,CO
01318,math,CV
00690,cs,AI
03074,cs,CR
02467,math,FA
02452,astro-ph,GA
02940,cs,AI
00483,hep-th,
07210,physics,app-ph
00268,math-ph,
03784,astro-ph,HE
04242,cs,DC
01492,astro-ph,GA
10337,cond-mat,mes-hall
07528,cs,LO
08492,math,NT
02982,cs,LG
10252,physics,app-ph
03237,cs,SY
00861,astro-ph,SR
09855,hep-ph,
00151,math,AG
01965,math,GR
10297,cond-mat,mtrl-sci
02595,math,PR
02819,physics,acc-ph
08123,astro-ph,SR
05511,quant-ph,
06082,cs,SY
08349,cond-mat,mes-hall
03787,math,AP
09242,cs,CV
06477,stat,ME
06749,math,FA
07661,cs,OH
07477,cond-mat,soft
10587,math,AP
09963,math,FA
05975,math,GR
04532,physics,comp-ph
10019,physics,app-ph
09845,astro-ph,EP
09343,eess,IV
06334,math,CO
00571,stat,ME
06604,cond-mat,soft
03790,physics,gen-ph
02779,math-ph,
09940,astro-ph,GA
06326,cs,NI
01722,math,AP
08654,astro-ph,CO
04103,cs,DM
05229,physics,app-ph
04340,cs,RO
09084,hep-th,
04302,astro-ph,GA
09124,stat,CO
08637,astro-ph,GA
02540,physics,app-ph
03565,cond-mat,mtrl-sci
08146,astro-ph,HE
09211,math,CA
05618,cond-mat,mtrl-sci
06609,cs,IT
06239,physics,atom-ph
05461,physics,flu-dyn
07064,hep-th,
01670,physics,app-ph
03838,cond-mat,stat-mech
06083,math,QA
08140,astro-ph,GA
05762,math,NT
09543,cond-mat,mes-hall
05932,cs,SE
10356,q-bio,NC
07327,cs,RO
10453,astro-ph,HE
04786,cond-mat,mes-hall
00866,hep-th,
06616,math,AG
00504,physics,comp-ph
05029,stat,ME
06428,cs,SE
02263,cs,GT
07529,math,RA
03443,quant-ph,
07236,gr-qc,
02246,nucl-th,
07769,math,OC
01139,quant-ph,
01557,cs,CV
02907,astro-ph,SR
05109,physics,flu-dyn
07885,astro-ph,CO
05191,hep-ph,
05365,cs,CV
07699,math,PR
09937,eess,SP
00949,hep-ph,
10385,hep-th,
09156,cond-mat,mtrl-sci
05744,astro-ph,SR
05232,quant-ph,
02924,astro-ph,SR
06848,nlin,PS
07680,hep-th,
07630,cs,DC
01105,cs,DM
00869,math,SG
05712,hep-th,
00730,hep-th,
08343,math,AP
09696,hep-ph,
05831,cs,CY
09053,cs,CL
04298,physics,flu-dyn
02294,stat,ML
00170,math,OC
06777,hep-ph,
03524,quant-ph,
08984,hep-ph,
01529,stat,AP
00318,cs,NE
08284,stat,ML
05078,cs,RO
08443,hep-ph,
09715,cs,SI
04534,astro-ph,CO
09422,math,RA
03011,q-bio,MN
00975,math,AP
02939,stat,ML
01808,math,MG
04576,cond-mat,other
08483,cond-mat,dis-nn
07159,gr-qc,
06847,cs,RO
03879,cs,DS
02548,cs,CV
09701,astro-ph,CO
05715,math,FA
10178,astro-ph,CO
01179,cs,SI
01952,stat,ML
05270,cond-mat,mes-hall
08961,econ,EM
01514,astro-ph,GA
08230,cs,NE
05597,q-fin,CP
01914,astro-ph,HE
06470,math,AP
03295,cond-mat,str-el
03029,physics,ed-ph
00765,cond-mat,mes-hall
04057,q-bio,SC
06524,math,DS
03489,astro-ph,SR
01372,cs,NI
03605,nlin,CD
04324,cond-mat,mtrl-sci
02235,cond-mat,mes-hall
06263,physics,med-ph
06135,astro-ph,CO
01010,cond-mat,supr-con
06564,astro-ph,GA
00090,astro-ph,SR
00294,physics,flu-dyn
02502,math,AP
07624,cs,DC
10378,math,ST
04356,cs,CV
07747,cs,MA
05969,nucl-th,
00362,q-fin,CP
02830,cs,IT
08704,math,OC
09317,cs,AI
06430,cs,IT
08759,math,NA
02032,gr-qc,
06961,math,NT
01630,cs,SY
03967,cs,PL
03538,math,GM
01089,cs,CV
05543,math,AP
00308,cs,CR
07911,astro-ph,GA
06048,cs,CY
05926,cs,IT
05391,cs,FL
03783,physics,soc-ph
03388,math,GM
09109,cs,IT
02346,math,LO
01872,physics,pop-ph
06900,cs,DS
02900,physics,app-ph
07839,cs,IT
01251,math,AG
01725,cs,CL
01356,cond-mat,mtrl-sci
04912,gr-qc,
05281,astro-ph,GA
05221,math,NA
03418,cond-mat,soft
04512,math,DG
00567,q-bio,QM
10391,cs,CR
04419,physics,pop-ph
00127,cond-mat,str-el
07247,quant-ph,
09293,stat,AP
09415,astro-ph,CO
04983,physics,soc-ph
04890,astro-ph,SR
00119,cs,NE
02679,cs,IT
07431,astro-ph,GA
06368,cs,CY
05345,cond-mat,other
00528,cs,CR
03623,cs,IT
00684,math,OC
02020,quant-ph,
07482,nucl-th,
09095,physics,hist-ph
07161,cs,AI
02951,physics,gen-ph
09864,q-bio,GN
06241,cond-mat,soft
08812,stat,OT
05009,physics,data-an
03938,astro-ph,GA
01538,stat,AP
01988,cond-mat,str-el
04305,astro-ph,SR
03638,hep-th,
05533,math,DG
10272,cond-mat,mes-hall
05042,cs,SI
08518,math,DG
02986,cond-mat,stat-mech
01675,cond-mat,mes-hall
06876,cs,SE
10317,physics,app-ph
01287,cond-mat,mtrl-sci
10406,gr-qc,
07936,cs,LG
03483,cs,GT
07462,cond-mat,stat-mech
08575,astro-ph,EP
02087,cond-mat,soft
05593,math,CO
03520,math,OC
03455,cond-mat,mtrl-sci
09134,math,SP
00568,quant-ph,
06670,stat,AP
05385,cond-mat,stat-mech
04006,quant-ph,
07975,nucl-th,
01149,math,CO
03610,cs,LG
04507,math,CV
04301,math,CO
02629,astro-ph,GA
02290,astro-ph,SR
07969,math,DG
02578,gr-qc,
09578,math-ph,
04235,cond-mat,stat-mech
08535,cs,CR
04262,math,ST
09927,cs,CV
02084,cond-mat,mes-hall
04555,math,CO
05595,astro-ph,EP
02560,cond-mat,mtrl-sci
07228,math-ph,
06182,math,NT
04913,physics,acc-ph
05204,cs,NI
08437,math,AC
04889,math,GR
07154,physics,optics
01878,math,AG
04136,math,PR
07162,math,GN
03693,cond-mat,mes-hall
09467,cs,CV
08588,cs,DB
06933,cond-mat,soft
02870,cond-mat,soft
06496,quant-ph,
09155,math,OC
05570,astro-ph,CO
07473,astro-ph,SR
10590,math,NT
01946,nucl-th,
04510,cs,LG
04121,math,AP
02685,cs,CR
06219,cond-mat,mtrl-sci
01547,astro-ph,GA
01545,physics,class-ph
03873,math,PR
04914,quant-ph,
00654,math,RT
07666,cond-mat,quant-gas
00496,math,CO
06122,cs,SI
08162,gr-qc,
06123,astro-ph,EP
08028,gr-qc,
04019,cond-mat,supr-con
03069,cs,NI
09538,math,AP
03099,astro-ph,GA
04572,quant-ph,
01116,astro-ph,CO
02660,astro-ph,GA
08580,physics,chem-ph
02987,cs,IT
00798,hep-th,
00456,cond-mat,mtrl-sci
04029,math,NA
10149,cond-mat,mes-hall
06295,physics,comp-ph
03318,cs,CV
01807,cs,AI
05945,physics,app-ph
07734,cs,IT
04401,cond-mat,str-el
03854,math,AP
05424,astro-ph,EP
03628,astro-ph,EP
03448,physics,optics
08545,astro-ph,GA
07656,cs,DS
01211,cond-mat,mes-hall
07021,math,CO
02135,eess,SP
06712,astro-ph,SR
04582,cs,DC
01983,physics,chem-ph
04036,hep-th,
06300,physics,comp-ph
00898,math,ST
02622,cs,LG
05741,cs,OH
05307,quant-ph,
00158,math,RT
03563,cs,CL
09323,physics,class-ph
08416,physics,data-an
09589,q-bio,NC
01750,cs,LG
02035,cond-mat,str-el
05973,math,CO
06859,astro-ph,HE
02728,cs,CV
01559,cond-mat,mes-hall
07369,quant-ph,
04840,math,AP
07127,hep-th,
10273,stat,ML
09235,math,GR
06489,cond-mat,quant-gas
10419,hep-th,
06751,math,OC
09802,cs,DB
03027,gr-qc,
01173,physics,ins-det
04004,astro-ph,EP
09995,hep-th,
05036,math,CO
02563,cs,IT
02849,math,NA
05489,cs,DS
01970,cs,CR
02493,math,QA
07792,cs,RO
06835,cs,IT
02531,cs,DC
04542,hep-th,
04701,cs,LG
01388,cond-mat,mtrl-sci
02577,cond-mat,mtrl-sci
08748,math,GR
04040,physics,optics
01177,physics,plasm-ph
10247,cs,LG
08172,math,LO
00509,quant-ph,
10399,cs,SY
06247,cond-mat,soft
10017,cs,SY
09339,cs,IT
08430,math,DG
08971,astro-ph,IM
03894,math,AG
02026,gr-qc,
00603,cond-mat,mtrl-sci
00396,math-ph,
06673,physics,optics
02641,astro-ph,GA
00608,math,CA
10296,cs,CL
02040,math,AG
02836,cond-mat,str-el
06403,math,DS
08355,cond-mat,soft
09773,eess,IV
03527,math-ph,
09018,cs,IT
09841,astro-ph,EP
04646,physics,flu-dyn
03636,quant-ph,
05780,astro-ph,HE
00312,math,RT
08559,astro-ph,CO
09718,cs,CV
05825,cond-mat,str-el
04158,astro-ph,SR
10232,hep-ph,
10023,quant-ph,
05725,stat,AP
08019,cs,LG
10007,math,CO
09484,cs,SE
00771,math,NT
05110,astro-ph,GA
05751,math,AG
09650,astro-ph,SR
05964,nucl-th,
00083,cond-mat,supr-con
04278,astro-ph,GA
07292,cs,LG
09731,astro-ph,GA
06856,cs,SY
03512,hep-th,
03998,cs,CR
05128,math,AT
05471,math,CO
03824,eess,SP
06588,cond-mat,mtrl-sci
05794,math,NA
10113,quant-ph,
03101,cond-mat,str-el
05271,cs,IT
04063,cs,IT
04543,cond-mat,str-el
07695,cs,IT
07931,math,PR
06996,nucl-ex,
01609,cs,LG
02736,stat,ML
01164,physics,ins-det
03505,hep-ph,
05260,cond-mat,mtrl-sci
03769,physics,gen-ph
09274,cond-mat,supr-con
00118,cond-mat,stat-mech
00636,stat,ML
07312,nlin,SI
03178,gr-qc,
04255,quant-ph,
10329,cond-mat,mes-hall
08143,cond-mat,mes-hall
01806,math,DG
05209,math,GT
08163,cs,CV
08911,hep-ph,
02925,econ,EM
08104,astro-ph,SR
01024,hep-th,
02486,math,PR
03359,math,DS
01025,cs,SE
06676,math,KT
05629,math,OC
00455,cs,CV
04621,math,NA
09892,cond-mat,mes-hall
04865,physics,optics
09876,quant-ph,
01600,eess,SP
08896,hep-ph,
05924,cs,SE
